BioMarkers,Topotecan.estimate,Topotecan.se,Topotecan.n,Topotecan.tstat,Topotecan.fstat,Topotecan.pvalue,Topotecan.df,Topotecan.fdr
ENSG00000231924,-0.028744715,0.042707268,487,-0.673063767,0.453014834,0.501241801,464,0.731600971
ENSG00000268996,-0.017617881,0.042191484,487,-0.417569588,0.174364361,0.676454986,464,0.840441949
ENSG00000155380,0.075068288,0.044265699,487,1.695856844,2.875930434,0.090583784,464,0.286820002
ENSG00000108953,0.08428388,0.042512128,487,1.982584374,3.930640801,0.048003223,464,0.198325119
ENSG00000090316,0.076013209,0.041925857,487,1.813038875,3.287109963,0.070471851,464,0.247827247
ENSG00000215262,-0.023998502,0.041983788,487,-0.571613544,0.326742044,0.567860604,464,0.776962127
ENSG00000143819,-0.111754809,0.051894815,487,-2.153487,4.637506261,0.031794955,464,0.15417245
ENSG00000271855,0.051028858,0.042009491,487,1.214698312,1.475491989,0.225098967,464,0.485186406
ENSG00000220773,0.152121988,0.04344248,487,3.501687457,12.26181505,0.000507041,464,0.011347884
ENSG00000111786,0.136477577,0.042695121,487,3.196561399,10.21800478,0.001485709,464,0.023026186
ENSG00000198000,0.076137653,0.045053741,487,1.689929655,2.85586224,0.091713094,464,0.288917946
ENSG00000005981,0.042151832,0.04309612,487,0.978088802,0.956657705,0.328540076,464,0.590890065
ENSG00000018699,0.115899563,0.044309506,487,2.615681659,6.841790543,0.009195108,464,0.073268139
ENSG00000124788,-0.104077858,0.043865318,487,-2.372668482,5.629555726,0.018066821,464,0.110194952
ENSG00000119913,-0.04875164,0.042138705,487,-1.156932562,1.338492954,0.247895172,464,0.511103198
ENSG00000141503,-0.048156206,0.046452291,487,-1.036680975,1.074707443,0.300424513,464,0.563839525
ENSG00000121039,-0.044631998,0.044344674,487,-1.006479316,1.013000614,0.314709629,464,0.577190216
ENSG00000102547,-0.048496954,0.045411976,487,-1.067933136,1.140481183,0.286105966,464,0.548963767
ENSG00000185247,-0.012945454,0.04250669,487,-0.304550983,0.092751301,0.760844702,464,0.888813624
ENSG00000123561,0.029847901,0.044455623,487,0.671408905,0.450789917,0.502294187,464,0.731829679
ENSG00000138641,-0.053551128,0.045380907,487,-1.180036522,1.392486194,0.238590307,464,0.501157275
ENSG00000248285,0.043541098,0.041503863,487,1.049085443,1.100580266,0.294684909,464,0.557992494
ENSG00000138778,0.182993117,0.042433778,487,4.312439939,18.59713823,1.97E-05,464,0.001278981
ENSG00000215068,0.003083959,0.044680304,487,0.06902278,0.004764144,0.945001222,464,0.976884782
ENSG00000235862,-0.06492849,0.043257947,487,-1.500960978,2.252883858,0.134045807,464,0.359562391
ENSG00000246090,-0.03855578,0.043760954,487,-0.881054374,0.77625681,0.378744528,464,0.635866557
ENSG00000141505,0.036983237,0.045805138,487,0.807403683,0.651900707,0.41984764,464,0.671166306
ENSG00000260619,-0.004882318,0.041569843,487,-0.117448549,0.013794162,0.906555435,464,0.959427364
ENSG00000130522,-0.076273574,0.042615046,487,-1.789827344,3.203481921,0.074133639,464,0.255747088
ENSG00000168792,0.032489691,0.043903474,487,0.74002552,0.547637771,0.45965877,464,0.702261956
ENSG00000163207,-0.066247952,0.04557307,487,-1.453664463,2.113140372,0.146715368,464,0.378736041
ENSG00000103342,0.059327882,0.043727402,487,1.356766684,1.840815834,0.175515056,464,0.421152004
ENSG00000182973,0.20851539,0.047654856,487,4.375532927,19.14528839,1.50E-05,464,0.001044814
ENSG00000033327,-0.063783012,0.045220972,487,-1.410474137,1.98943729,0.159069757,464,0.397356887
ENSG00000139687,0.083524104,0.044246967,487,1.887679757,3.563334865,0.059692726,464,0.22638014
ENSG00000103196,-0.079695184,0.045191135,487,-1.763513653,3.109980406,0.078471999,464,0.264710799
ENSG00000243024,0.119601146,0.04687709,487,2.551377378,6.509526522,0.011049533,464,0.082128565
ENSG00000110851,0.091941028,0.043945628,487,2.092154147,4.377108975,0.036967596,464,0.168657815
ENSG00000198610,0.04640308,0.043491233,487,1.066952496,1.13838763,0.286548108,464,0.549393729
ENSG00000215375,-0.064567275,0.042307098,487,-1.526157028,2.329155274,0.127652085,464,0.349619599
ENSG00000177119,-0.038180262,0.045685192,487,-0.835725107,0.698436454,0.403739705,464,0.658399206
ENSG00000102796,0.002677323,0.043175466,487,0.062010278,0.003845275,0.950581349,464,0.979111668
ENSG00000212743,-0.043425395,0.043996976,487,-0.987008646,0.974186068,0.324152795,464,0.585720701
ENSG00000145287,0.050907417,0.046281323,487,1.099955952,1.209903096,0.271921658,464,0.53512588
ENSG00000158201,-0.036912669,0.046582354,487,-0.792417424,0.627925374,0.428522274,464,0.678050575
ENSG00000151233,0.060932527,0.043882009,487,1.38855371,1.928081406,0.165634697,464,0.406746442
ENSG00000127774,0.050377317,0.044892357,487,1.12218026,1.259288535,0.262366163,464,0.525782631
ENSG00000236939,0.002166032,0.041416633,487,0.052298605,0.002735144,0.958313273,464,0.982754531
ENSG00000152583,-0.073567716,0.041586279,487,-1.769038204,3.129496166,0.077544368,464,0.262910331
ENSG00000264705,-0.06562091,0.041790688,487,-1.570228039,2.465616095,0.117043713,464,0.333004163
ENSG00000147799,-0.072659447,0.048270367,487,-1.50525987,2.265807275,0.132937682,464,0.35778819
ENSG00000167114,-0.012306899,0.045188742,487,-0.272344358,0.074171449,0.785478402,464,0.902169297
ENSG00000184743,-0.009894687,0.045812815,487,-0.21598077,0.046647693,0.82909765,464,0.922296409
ENSG00000106028,0.073516199,0.046194566,487,1.591446886,2.532703189,0.112190061,464,0.325295943
ENSG00000145864,-0.022233977,0.044307546,487,-0.501810172,0.251813448,0.616039078,464,0.80688079
ENSG00000122406,0.165270549,0.044778917,487,3.690811616,13.62209039,0.000250081,464,0.00722602
ENSG00000147676,-0.122911441,0.058081923,487,-2.116173742,4.478191308,0.034861966,464,0.16230551
ENSG00000196782,0.032184711,0.045259275,487,0.711118563,0.505689611,0.477368082,464,0.714286443
ENSG00000179151,-0.035005043,0.042360066,487,-0.826368941,0.682885626,0.409019555,464,0.662462822
ENSG00000161671,0.01210069,0.043160592,487,0.280364311,0.078604147,0.77932297,464,0.899570349
ENSG00000148735,-0.091234813,0.046236449,487,-1.973222766,3.893608085,0.049063201,464,0.201031621
ENSG00000142973,-0.076393656,0.046687,487,-1.636293961,2.677457928,0.102456146,464,0.308184147
ENSG00000083223,-0.003949796,0.046980948,487,-0.084072303,0.007068152,0.933035205,464,0.970196459
ENSG00000225950,-0.024660942,0.047211836,487,-0.522346605,0.272845976,0.601678313,464,0.798714781
ENSG00000255737,0.120310591,0.053335007,487,2.255752796,5.088420675,0.024551062,464,0.132614131
ENSG00000154734,-0.055517389,0.050613376,487,-1.09689163,1.203171248,0.273257702,464,0.536254106
ENSG00000096384,0.076780036,0.041324473,487,1.857979827,3.452089038,0.063805057,464,0.235067286
ENSG00000227244,0.015991159,0.041398307,487,0.386275677,0.149208899,0.699469574,464,0.854921489
ENSG00000226688,0.030421888,0.044159517,487,0.688908984,0.474595588,0.491224867,464,0.725550398
ENSG00000179676,0.015924175,0.042535091,487,0.374377351,0.140158401,0.70829462,464,0.861030323
ENSG00000150556,-0.040239672,0.04420797,487,-0.910235696,0.828529022,0.363170815,464,0.622614075
ENSG00000204084,0.180854087,0.058256271,487,3.104456958,9.637653004,0.002022866,464,0.028045155
ENSG00000171195,-0.025385127,0.044943202,487,-0.564826842,0.319029362,0.572464509,464,0.779692299
ENSG00000105404,-0.125157441,0.04387684,487,-2.852471633,8.136594419,0.004531811,464,0.047244838
ENSG00000104299,0.105459772,0.048509359,487,2.174008787,4.726314207,0.030209249,464,0.1499529
ENSG00000179447,-0.019611313,0.041978793,487,-0.467171919,0.218249602,0.640596184,464,0.821525425
ENSG00000183775,-0.088287838,0.042234759,487,-2.090407033,4.369801565,0.037124906,464,0.16914428
ENSG00000185737,-0.008146272,0.042885133,487,-0.189955629,0.036083141,0.849426972,464,0.932833735
ENSG00000144285,-0.046990648,0.04201214,487,-1.118501644,1.251045928,0.263931531,464,0.527388981
ENSG00000162105,-0.118727163,0.048018758,487,-2.472516339,6.113337047,0.013773999,464,0.093022111
ENSG00000240280,-0.009787503,0.041793854,487,-0.234185226,0.05484272,0.814944479,464,0.915222381
ENSG00000197892,-0.038642583,0.043851713,487,-0.881210337,0.776531658,0.378660211,464,0.635778305
ENSG00000237988,-0.054385772,0.041737486,487,-1.303043784,1.697923103,0.193206072,464,0.445504189
ENSG00000221990,-0.06474794,0.042978112,487,-1.506532919,2.269641437,0.132610896,464,0.357340949
ENSG00000176055,0.124546188,0.047184093,487,2.639579995,6.967382549,0.008580369,464,0.070013573
ENSG00000158715,0.081735685,0.0436655,487,1.871859613,3.503858412,0.061854897,464,0.230949555
ENSG00000275004,0.011867351,0.048326036,487,0.245568466,0.060303872,0.806124882,464,0.910929534
ENSG00000155111,0.043053089,0.045248174,487,0.951487883,0.905329191,0.341852125,464,0.602746555
ENSG00000158806,-0.023219114,0.043108178,487,-0.538624332,0.290116171,0.590404397,464,0.791474704
ENSG00000138442,0.229123204,0.047867688,487,4.786594373,22.91148569,2.28E-06,464,0.000315446
ENSG00000253447,-0.078463464,0.042252605,487,-1.857008895,3.448482036,0.063943362,464,0.235195057
ENSG00000107902,-0.089216233,0.045377191,487,-1.966103052,3.86556121,0.049882471,464,0.20334825
ENSG00000050327,-0.171678015,0.053096432,487,-3.233324896,10.45438988,0.001310809,464,0.021167459
ENSG00000157240,-0.023089642,0.048521291,487,-0.475866188,0.226448629,0.634393678,464,0.817722374
ENSG00000271614,-0.070783324,0.044681707,487,-1.584167843,2.509587754,0.11383682,464,0.328122714
ENSG00000187792,-0.072812804,0.046141479,487,-1.578033586,2.490189998,0.115239368,464,0.330654668
ENSG00000140274,-0.024304819,0.044339716,487,-0.548150081,0.300468511,0.583852466,464,0.787117874
ENSG00000095932,0.07001476,0.04634454,487,1.510744533,2.282349045,0.131534244,464,0.355540186
ENSG00000147416,0.025565996,0.051315358,487,0.49821335,0.248216542,0.618569735,464,0.808818099
ENSG00000183185,-0.027269478,0.042103754,487,-0.647673318,0.419480727,0.51751659,464,0.742158003
ENSG00000234902,0.057582104,0.042105005,487,1.367583354,1.870284229,0.172104563,464,0.41596642
ENSG00000064607,0.089520693,0.048418401,487,1.848898195,3.418424534,0.065108427,464,0.237892936
ENSG00000214012,-0.071513412,0.049459658,487,-1.445893779,2.09060882,0.148882088,464,0.382109066
ENSG00000141013,-0.023675447,0.047350185,487,-0.500007497,0.250007497,0.617306836,464,0.808010988
ENSG00000279173,0.002380601,0.042594694,487,0.055889608,0.003123648,0.955453807,464,0.981682335
ENSG00000081052,-0.136900816,0.042686014,487,-3.207158559,10.28586603,0.0014332,464,0.022559127
ENSG00000174680,-0.035370378,0.04210316,487,-0.840088435,0.705748578,0.401291463,464,0.656320479
ENSG00000178999,0.186048369,0.042419118,487,4.385955636,19.23660684,1.43E-05,464,0.001027726
ENSG00000174343,-0.012464159,0.042984089,487,-0.289971461,0.084083448,0.771967609,464,0.895278547
ENSG00000119616,0.077273836,0.044949496,487,1.719125767,2.955393403,0.086258416,464,0.279550392
ENSG00000254102,0.04064449,0.043588156,487,0.932466383,0.869493556,0.351580492,464,0.611805664
ENSG00000105229,0.109920802,0.044079451,487,2.493697196,6.218525708,0.012989213,464,0.089911692
ENSG00000146373,-0.092980771,0.046961165,487,-1.97995027,3.920203073,0.048299502,464,0.199169307
ENSG00000196793,0.008132873,0.046774308,487,0.173874789,0.030232442,0.862039698,464,0.939707273
ENSG00000187531,0.010561098,0.044956061,487,0.234920442,0.055187614,0.814374118,464,0.914788923
ENSG00000132837,-0.022005215,0.04316246,487,-0.509822992,0.259919483,0.610417879,464,0.803461369
ENSG00000106302,-0.060109985,0.042196061,487,-1.424540216,2.029314826,0.154962359,464,0.390979667
ENSG00000153201,0.061749285,0.043740922,487,1.41170515,1.99291143,0.158707025,464,0.396860991
ENSG00000184985,-0.097888945,0.042636817,487,-2.295878344,5.271057371,0.022127866,464,0.124253614
ENSG00000260070,-0.047547752,0.042554603,487,-1.117335104,1.248437736,0.264429278,464,0.527720225
ENSG00000164258,0.037131103,0.042597411,487,0.871675114,0.759817505,0.383836437,464,0.640922349
ENSG00000105392,0.015630295,0.042635164,487,0.366605728,0.13439976,0.714080249,464,0.863659272
ENSG00000160799,0.109944515,0.045749902,487,2.40316395,5.77519697,0.016645447,464,0.104781021
ENSG00000139437,0.212328672,0.044312173,487,4.791655544,22.95996285,2.23E-06,464,0.00031469
ENSG00000189241,-0.018229196,0.043648091,487,-0.417640172,0.174423313,0.676403408,464,0.840441949
ENSG00000242366,0.010275375,0.043519872,487,0.236107647,0.055746821,0.813453325,464,0.914421455
ENSG00000166130,0.061268578,0.050883816,487,1.204087735,1.449827274,0.229169542,464,0.489690631
ENSG00000275489,-0.047079244,0.041130188,487,-1.144639665,1.310199962,0.252948552,464,0.516419434
ENSG00000171793,0.102150443,0.042964644,487,2.377546608,5.652727872,0.017832524,464,0.109337844
ENSG00000168282,-0.04479383,0.046394956,487,-0.965489231,0.932169454,0.334802758,464,0.596131107
ENSG00000113657,-0.11019949,0.051391458,487,-2.144315293,4.598088078,0.032526482,464,0.156252238
ENSG00000204178,-0.012659345,0.04882854,487,-0.259261179,0.067216359,0.795548713,464,0.90650308
ENSG00000274281,-0.044205383,0.041784378,487,-1.057940454,1.119238004,0.290633045,464,0.553355148
ENSG00000015153,0.009770286,0.050038168,487,0.195256666,0.038125165,0.845277491,464,0.930363629
ENSG00000145040,-0.051531156,0.049693192,487,-1.036986238,1.075340458,0.300282375,464,0.563839525
ENSG00000064989,0.020487402,0.04253893,487,0.481615374,0.231953368,0.630306266,464,0.8158527
ENSG00000115137,0.054726813,0.045116408,487,1.213013518,1.471401795,0.225741827,464,0.485537468
ENSG00000152939,-0.100690011,0.0612617,487,-1.643604597,2.701436071,0.100935281,464,0.305197841
ENSG00000171596,-0.040952842,0.041392826,487,-0.989370537,0.978854059,0.322997525,464,0.585137618
ENSG00000114646,0.156454679,0.045669102,487,3.425832136,11.73632582,0.000667404,464,0.013444761
ENSG00000175183,0.097706774,0.054447586,487,1.794510654,3.220268486,0.073382507,464,0.254135477
ENSG00000117505,0.10421508,0.042655366,487,2.443188055,5.96916787,0.014929931,464,0.09768544
ENSG00000260163,0.022744371,0.044019362,487,0.516690144,0.266968705,0.60561865,464,0.801376948
ENSG00000047365,1.82E-05,0.046483247,487,0.000390777,1.53E-07,0.999688373,464,0.9997383
ENSG00000146842,0.075475715,0.04489695,487,1.681087822,2.826056267,0.0934188,464,0.292101508
ENSG00000163576,0.01113062,0.046509495,487,0.239319306,0.05727373,0.81096367,464,0.912955334
ENSG00000180185,-0.039124008,0.046515442,487,-0.841097203,0.707444505,0.400726723,464,0.655943097
ENSG00000260094,-0.00392572,0.042130484,487,-0.093180033,0.008682519,0.925800756,464,0.967602922
ENSG00000137364,-0.026985301,0.046115137,487,-0.585172302,0.342426622,0.558716328,464,0.770929972
ENSG00000132514,0.028570195,0.041887044,487,0.682077147,0.465229235,0.495530503,464,0.728713855
ENSG00000123892,-0.024469839,0.049705547,487,-0.492295931,0.242355284,0.622742999,464,0.811096207
ENSG00000081041,-0.006682674,0.047790145,487,-0.139833727,0.019553471,0.888852041,464,0.952293915
ENSG00000110031,-0.051341306,0.054335479,487,-0.944894694,0.892825982,0.345204405,464,0.605845856
ENSG00000156639,-0.134689882,0.044013671,487,-3.060182876,9.364719237,0.002340212,464,0.030772393
ENSG00000259134,0.031769341,0.041445404,487,0.766534725,0.587575484,0.443748003,464,0.690144467
ENSG00000273559,-0.039959617,0.044293363,487,-0.902158106,0.813889248,0.367440949,464,0.627035756
ENSG00000106263,0.134504949,0.042644951,487,3.154065022,9.948126163,0.001714644,464,0.025190048
ENSG00000147873,-0.055375347,0.042393041,487,-1.306236717,1.706254362,0.192119211,464,0.444071924
ENSG00000100413,0.05785946,0.043164134,487,1.340452224,1.796812164,0.180754307,464,0.42777736
ENSG00000005882,-0.019314793,0.041837805,487,-0.461658848,0.213128892,0.644542343,464,0.824158102
ENSG00000162241,-0.065665928,0.050239075,487,-1.307068815,1.708428887,0.191836711,464,0.443726267
ENSG00000266865,0.064564326,0.042185108,487,1.530500427,2.342431558,0.12657436,464,0.347650952
ENSG00000106772,-0.129133675,0.045958559,487,-2.809785144,7.894892557,0.005166948,464,0.051397396
ENSG00000106609,-0.125798247,0.04250666,487,-2.959494961,8.758610422,0.003239103,464,0.037775074
ENSG00000226124,-0.016563581,0.0424019,487,-0.390632993,0.152594135,0.696247818,464,0.852805622
ENSG00000101306,-0.056874798,0.042207429,487,-1.347506814,1.815774613,0.178474661,464,0.425247098
ENSG00000260737,-0.010269111,0.042344544,487,-0.242513193,0.058812649,0.808489693,464,0.911836089
ENSG00000182612,-0.09002503,0.043557569,487,-2.06680566,4.271685636,0.039306619,464,0.174479215
ENSG00000088727,0.046058068,0.044091951,487,1.044591291,1.091170966,0.296755798,464,0.560165734
ENSG00000106078,-0.097348014,0.048629294,487,-2.001838937,4.007359128,0.045883702,464,0.192890816
ENSG00000134262,0.142482196,0.046087528,487,3.091556503,9.557721612,0.002110981,464,0.028657813
ENSG00000241490,-0.041798187,0.046061856,487,-0.907436016,0.823440123,0.364647296,464,0.624236766
ENSG00000077009,-0.017682539,0.041635286,487,-0.424700795,0.180370766,0.671251665,464,0.837924278
ENSG00000119523,-0.085604246,0.043767159,487,-1.955901359,3.825550126,0.051076422,464,0.206533578
ENSG00000154655,-0.025306579,0.043123921,487,-0.586833897,0.344374022,0.557600673,464,0.77008041
ENSG00000251493,0.004144174,0.047580142,487,0.087098811,0.007586203,0.930630545,464,0.969358408
ENSG00000167522,0.058842387,0.041797537,487,1.407795539,1.981888279,0.159861211,464,0.398886091
ENSG00000183346,-0.049362779,0.042707831,487,-1.155824994,1.335931416,0.248347546,464,0.511300766
ENSG00000141194,-0.043550276,0.042348351,487,-1.028381847,1.057569224,0.304306021,464,0.566619283
ENSG00000267278,-0.06086432,0.042976495,487,-1.416223452,2.005688866,0.157381037,464,0.395159611
ENSG00000102710,0.127813836,0.043643332,487,2.928599424,8.576694585,0.003572506,464,0.0402792
ENSG00000204634,-0.064425376,0.048053787,487,-1.340692999,1.797457717,0.180676146,464,0.427642926
ENSG00000184967,0.138493531,0.041952955,487,3.301162701,10.89767518,0.001037122,464,0.018166292
ENSG00000155833,-0.048240153,0.043864301,487,-1.099758862,1.209469555,0.272007454,464,0.53512588
ENSG00000088930,0.095523883,0.043169919,487,2.212741753,4.896226066,0.027401521,464,0.141816503
