BioMarkers,Irinotecan.estimate,Irinotecan.se,Irinotecan.n,Irinotecan.tstat,Irinotecan.fstat,Irinotecan.pvalue,Irinotecan.df,Irinotecan.fdr
ENSG00000137947,0.122819776,0.056378928,309,2.178469503,4.745729377,0.030187629,286,0.178398705
ENSG00000145358,0.01568569,0.052781241,309,0.297183038,0.088317758,0.766542501,286,0.909482314
ENSG00000248572,-0.018752541,0.053580153,309,-0.349990441,0.122493309,0.726603471,286,0.88966161
ENSG00000167202,0.048368105,0.055544585,309,0.870797838,0.758288874,0.384594875,286,0.674945467
ENSG00000178301,-0.020429536,0.057878103,309,-0.352975215,0.124591502,0.724367031,286,0.888357829
ENSG00000166435,-0.028050403,0.052712403,309,-0.532140474,0.283173484,0.595041843,286,0.818570902
ENSG00000163864,-0.044709304,0.064534643,309,-0.692795402,0.479965469,0.48900012,286,0.751188217
ENSG00000171133,-0.010460375,0.052936536,309,-0.19760219,0.039046626,0.843496688,286,0.940747337
ENSG00000184221,0.013405689,0.056739728,309,0.236266364,0.055821795,0.813395103,286,0.928634896
ENSG00000256699,-0.068582912,0.051593404,309,-1.32929612,1.767028175,0.184809674,286,0.47165803
ENSG00000127511,-0.146117909,0.052851214,309,-2.764703004,7.6435827,0.006067723,286,0.069468319
ENSG00000155893,0.122664284,0.055288147,309,2.218636188,4.922346536,0.027296569,286,0.168277138
ENSG00000159596,0.099290575,0.053387761,309,1.859800322,3.458857239,0.063940384,286,0.267183274
ENSG00000164530,-0.044122994,0.053710007,309,-0.821504149,0.674869066,0.412043439,286,0.695914121
ENSG00000028203,0.054729611,0.060769019,309,0.900616979,0.811110943,0.368549738,286,0.659735051
ENSG00000185112,0.047062919,0.056017272,309,0.840150153,0.705852279,0.40152599,286,0.688487449
ENSG00000172156,-0.069148771,0.05211363,309,-1.32688456,1.760622636,0.185605265,286,0.472724476
ENSG00000175311,-0.04956925,0.054274729,309,-0.913302586,0.834121614,0.361852684,286,0.655248521
ENSG00000267283,-0.023957113,0.055253678,309,-0.433584036,0.187995116,0.664917386,286,0.857028901
ENSG00000260822,0.104975488,0.056978428,309,1.842372498,3.394336421,0.066455703,286,0.272462939
ENSG00000255100,-0.096294587,0.054344875,309,-1.771916619,3.139688504,0.077473094,286,0.29611018
ENSG00000122176,-0.123163246,0.051813033,309,-2.377070756,5.650465377,0.018108579,286,0.134962886
ENSG00000071073,0.02651062,0.055836172,309,0.474792936,0.225428332,0.635296916,286,0.841627897
ENSG00000172247,0.066797955,0.050440038,309,1.324304232,1.753781699,0.186459351,286,0.473814981
ENSG00000135452,-0.137938777,0.052328961,309,-2.635993018,6.948459192,0.008847144,286,0.086883377
ENSG00000082781,-0.303156925,0.074994902,309,-4.042367109,16.34073184,6.81E-05,286,0.004940486
ENSG00000106333,0.025947703,0.065033796,309,0.398987979,0.159191407,0.690199807,286,0.869823946
ENSG00000264575,-0.028552588,0.056503244,309,-0.505326526,0.255354897,0.613718709,286,0.829033743
ENSG00000176058,-0.015464912,0.056413614,309,-0.274134403,0.075149671,0.784179228,286,0.915463848
ENSG00000235070,0.053098436,0.052345064,309,1.01439242,1.028991981,0.311252921,286,0.607932939
ENSG00000139155,-0.010862054,0.051511923,309,-0.210864858,0.044463988,0.833142889,286,0.937347771
ENSG00000272047,0.097430937,0.052355489,309,1.860949799,3.463134153,0.063777299,286,0.266835904
ENSG00000279673,-0.073438781,0.057421929,309,-1.278932673,1.635668783,0.201957502,286,0.49333337
ENSG00000123545,0.190287433,0.055865417,309,3.406175804,11.60203361,0.000753228,286,0.020430039
ENSG00000065615,0.077140174,0.058611747,309,1.3161214,1.732175539,0.189187166,286,0.477234041
ENSG00000178184,0.128312072,0.06133499,309,2.091988157,4.37641445,0.037321263,286,0.200085938
ENSG00000205301,-0.04977428,0.051172232,309,-0.972681429,0.946109163,0.331533586,286,0.628301015
ENSG00000165272,-0.084784295,0.056511069,309,-1.500313077,2.250939328,0.134636428,286,0.400350436
ENSG00000143546,0.120349822,0.058199796,309,2.067873614,4.276101283,0.039550953,286,0.205628438
ENSG00000131437,0.047849363,0.05556913,309,0.861078144,0.74145557,0.38991632,286,0.679993415
ENSG00000254519,0.057769225,0.053402605,309,1.081767908,1.170221807,0.280266934,286,0.58162142
ENSG00000121297,-0.023821599,0.061745308,309,-0.385804199,0.14884488,0.699928503,286,0.874539395
ENSG00000166681,-0.126316938,0.064186832,309,-1.967957193,3.872855512,0.050038867,286,0.234875357
ENSG00000124102,-0.070762879,0.055138301,309,-1.283370667,1.647040268,0.200401146,286,0.491743973
ENSG00000164363,-0.054003013,0.052697693,309,-1.024769955,1.050153461,0.306337716,286,0.603691214
ENSG00000126233,0.006572439,0.054109516,309,0.121465485,0.014753864,0.903407647,286,0.963249986
ENSG00000133056,-0.045055204,0.05935779,309,-0.759044498,0.57614855,0.448451057,286,0.721192234
ENSG00000214249,-0.042823881,0.051769276,309,-0.827206476,0.684270554,0.408809684,286,0.693376682
ENSG00000183166,-0.14972293,0.0514593,309,-2.909540727,8.465427245,0.003903811,286,0.053688126
ENSG00000186812,0.093144094,0.05968051,309,1.560712101,2.435822263,0.119697524,286,0.374386632
ENSG00000183072,0.130473692,0.053377642,309,2.444350987,5.974851749,0.015115239,286,0.1222244
ENSG00000167723,-0.091585102,0.052955779,309,-1.729463804,2.991045048,0.084805083,286,0.310957148
ENSG00000059377,-0.069990288,0.061320242,309,-1.141389615,1.302770254,0.254662596,286,0.554218436
ENSG00000149489,-0.128547641,0.05513725,309,-2.331411911,5.435481497,0.020426344,286,0.144633698
ENSG00000123243,-0.026930438,0.061769643,309,-0.435981759,0.190080094,0.663178861,286,0.855802894
ENSG00000131495,-0.000923622,0.053434859,309,-0.017285008,0.000298772,0.986221297,286,0.994877152
ENSG00000166037,0.062677106,0.065398409,309,0.958388851,0.918509189,0.338676182,286,0.634629597
ENSG00000168955,0.050848075,0.051754653,309,0.982483155,0.96527315,0.326692264,286,0.623071988
ENSG00000068079,-0.083268788,0.055710454,309,-1.494670781,2.234040742,0.136102892,286,0.402618454
ENSG00000148942,0.000856156,0.052653025,309,0.016260343,0.000264399,0.987038033,286,0.995135256
ENSG00000009413,0.057588073,0.055220123,309,1.042882014,1.087602895,0.297883659,286,0.596696736
ENSG00000101365,0.120549241,0.050684053,309,2.378445165,5.657001405,0.018042554,286,0.134765636
ENSG00000260190,0.052328484,0.052514933,309,0.996449606,0.992911816,0.319874048,286,0.616027559
ENSG00000151445,-0.015970623,0.055167748,309,-0.289492018,0.083805628,0.772414637,286,0.911959356
ENSG00000177889,0.211558175,0.056917117,309,3.71695169,13.81572987,0.000242547,286,0.010289729
ENSG00000274925,0.004706925,0.060617128,309,0.077650085,0.006029536,0.938160696,286,0.977201923
ENSG00000162526,-0.121017104,0.05255942,309,-2.302481746,5.301422189,0.022026063,286,0.150142726
ENSG00000180287,0.023748704,0.052641088,309,0.451143863,0.203530785,0.652227739,286,0.850540901
ENSG00000135624,0.247239858,0.051212378,309,4.827736373,23.30703849,2.25E-06,286,0.000578123
ENSG00000117115,0.037628009,0.053328228,309,0.705592713,0.497861076,0.481015759,286,0.745121555
ENSG00000197487,-0.037268252,0.050661662,309,-0.73563026,0.541151879,0.462558593,286,0.731674956
ENSG00000143624,-0.05660465,0.053423716,309,-1.059541604,1.12262841,0.290247191,286,0.590461216
ENSG00000147251,-0.004103073,0.064290346,309,-0.063820975,0.004073117,0.949157359,286,0.981659014
ENSG00000186352,0.008615779,0.059436922,309,0.144956678,0.021012439,0.884847176,286,0.955334816
ENSG00000141012,-0.075973953,0.05358008,309,-1.417951482,2.010586406,0.157293549,286,0.433179209
ENSG00000144061,0.050228209,0.062149258,309,0.80818678,0.653165871,0.419654784,286,0.701833858
ENSG00000223350,0.042559032,0.051153656,309,0.83198416,0.692197643,0.406112016,286,0.691730776
ENSG00000170807,-0.01435429,0.05308926,309,-0.270380308,0.073105511,0.787062697,286,0.916645421
ENSG00000164458,-0.025350742,0.052394155,309,-0.483846746,0.234107674,0.628864896,286,0.837660658
ENSG00000166398,-0.089838883,0.056372296,309,-1.593670817,2.539786673,0.112114298,286,0.361976249
ENSG00000176046,-0.235308387,0.062744331,309,-3.750273273,14.06454962,0.000213796,286,0.009326913
ENSG00000122591,-0.005308109,0.068221986,309,-0.077806429,0.00605384,0.938036438,286,0.977177002
ENSG00000171467,0.059909765,0.06012507,309,0.996419051,0.992850925,0.319888861,286,0.616027559
ENSG00000261357,-0.025556141,0.054334078,309,-0.470351983,0.221230988,0.638462044,286,0.843684221
ENSG00000144712,0.065769077,0.0534509,309,1.230457814,1.514026431,0.219536773,286,0.514935496
ENSG00000179141,0.002577928,0.055806207,309,0.046194285,0.002133912,0.963187636,286,0.986675624
ENSG00000119899,-0.171452133,0.053907319,309,-3.180498226,10.11556896,0.00163184,286,0.031540498
ENSG00000155846,0.088841656,0.064296391,309,1.38175183,1.909238119,0.168126273,286,0.447978774
ENSG00000132915,-0.03266555,0.054646757,309,-0.597758263,0.357314941,0.550474255,286,0.791680376
ENSG00000227418,-0.071192578,0.053755721,309,-1.324372101,1.753961461,0.186436849,286,0.473814981
ENSG00000044524,0.16447593,0.055409196,309,2.968386876,8.811320644,0.00324702,286,0.048347985
ENSG00000185101,-0.048631606,0.062305791,309,-0.78053108,0.609228767,0.43572387,286,0.712978302
ENSG00000006210,-0.091302047,0.05598495,309,-1.630831972,2.659612922,0.104026473,286,0.34650634
ENSG00000260526,0.060432763,0.055923365,309,1.080635314,1.167772682,0.280769764,286,0.582112181
ENSG00000081181,0.065590134,0.055025236,309,1.192000956,1.420866279,0.234249003,286,0.532586349
ENSG00000060982,0.055054385,0.062807312,309,0.876560113,0.768357631,0.381461268,286,0.672215122
ENSG00000105778,0.093608392,0.05666252,309,1.652033699,2.729215342,0.099625105,286,0.339440718
ENSG00000014123,-0.009930121,0.054680951,309,-0.181601109,0.032978963,0.856024416,286,0.945436347
ENSG00000197345,0.112336366,0.052109292,309,2.155783762,4.647403628,0.031934555,286,0.184016557
ENSG00000004975,0.072980435,0.052743647,309,1.383682009,1.914575901,0.16753481,286,0.447251787
ENSG00000060138,0.019165415,0.056353313,309,0.340093851,0.115663827,0.734035497,286,0.893626639
ENSG00000197483,0.030129753,0.051787298,309,0.581798122,0.338489055,0.561160963,286,0.798968084
ENSG00000181322,0.001026052,0.056599682,309,0.018128222,0.000328632,0.985549204,286,0.994617222
ENSG00000178828,-0.100907385,0.0523011,309,-1.929354954,3.722410538,0.054675946,286,0.245428604
ENSG00000168393,0.216852872,0.051617959,309,4.20111284,17.6493491,3.55E-05,286,0.003293689
ENSG00000100348,0.144048807,0.055983713,309,2.573048455,6.620578349,0.010584951,286,0.098217362
ENSG00000178882,0.02612772,0.056275734,309,0.464280395,0.215556285,0.642800079,286,0.845560855
ENSG00000145864,-0.004632259,0.054896378,309,-0.084381864,0.007120299,0.932811861,286,0.974871691
ENSG00000149273,0.172115051,0.06056578,309,2.841787051,8.075753644,0.004808844,286,0.061410897
ENSG00000157578,-0.057661576,0.055783044,309,-1.033675666,1.068485382,0.302161074,286,0.599854365
ENSG00000228630,0.150725344,0.060436042,309,2.493964507,6.21985896,0.01319735,286,0.112338585
ENSG00000260676,-0.069958017,0.053530535,309,-1.306880577,1.707936843,0.192303098,286,0.481394829
ENSG00000231426,0.010619285,0.051748966,309,0.205207671,0.042110188,0.837555852,286,0.938775169
ENSG00000163026,0.263936995,0.057175506,309,4.616259916,21.30985561,5.91E-06,286,0.000963876
ENSG00000124333,-0.074338864,0.052631627,309,-1.412437121,1.99497862,0.158908501,286,0.436007649
ENSG00000275549,-0.029072271,0.053950713,309,-0.538867225,0.290377886,0.590397666,286,0.815977396
ENSG00000252928,0.018435928,0.052339526,309,0.352237192,0.124071039,0.724919799,286,0.8887529
ENSG00000135108,0.052711547,0.062654333,309,0.841307292,0.70779796,0.400878677,286,0.687730863
ENSG00000214561,0.132471527,0.053187842,309,2.490635518,6.203265285,0.013318919,286,0.113043915
ENSG00000235478,-0.01384821,0.051917315,309,-0.266735868,0.071148023,0.789864754,286,0.917628906
ENSG00000186723,-0.048425418,0.051243537,309,-0.945005376,0.893035161,0.345453799,286,0.641427569
ENSG00000151320,-0.083625635,0.052815601,309,-1.583351008,2.507000415,0.11444662,286,0.36579076
ENSG00000254288,-0.093712311,0.053748208,309,-1.743542999,3.039942188,0.082313356,286,0.30590992
ENSG00000112077,-0.09592706,0.061658795,309,-1.555772544,2.42042821,0.120868046,286,0.376582639
ENSG00000137094,0.03372482,0.062098775,309,0.543083494,0.294939681,0.587495316,286,0.813991558
ENSG00000124702,0.102722085,0.056182549,309,1.828362848,3.342910703,0.068536602,286,0.277303882
ENSG00000124568,-0.073829515,0.059429731,309,-1.242299322,1.543307605,0.215143815,286,0.509533231
ENSG00000106689,0.091438252,0.054736024,309,1.670531502,2.7906755,0.095908185,286,0.334174642
ENSG00000117650,0.248201575,0.050670679,309,4.898327382,23.99361114,1.62E-06,286,0.000506822
ENSG00000132386,-0.002506091,0.051805582,309,-0.048374927,0.002340134,0.961451205,286,0.986341018
ENSG00000185722,0.075642088,0.05246366,309,1.441799681,2.07878632,0.15045298,286,0.424466036
ENSG00000261627,-0.001922392,0.050985271,309,-0.037704854,0.001421656,0.96994931,286,0.98916552
ENSG00000121388,-0.085411214,0.052457831,309,-1.628188066,2.650996378,0.104586061,286,0.347474912
ENSG00000140750,0.089125753,0.056848611,309,1.56777363,2.457914155,0.118039684,286,0.371172524
ENSG00000164663,0.229444615,0.068175403,309,3.365504362,11.32661961,0.000868533,286,0.021903659
ENSG00000146757,0.174704357,0.056956634,309,3.067322338,9.408466325,0.002366687,286,0.040257529
ENSG00000177189,0.030507284,0.054476697,309,0.560006133,0.313606869,0.575913608,286,0.807098177
ENSG00000119900,-0.081047296,0.054942948,309,-1.475117338,2.175971161,0.141280991,286,0.410942241
ENSG00000140600,-0.012160607,0.060932949,309,-0.199573585,0.039829616,0.841955907,286,0.939918887
ENSG00000234452,-0.079435179,0.053484777,309,-1.485192306,2.205796186,0.138594265,286,0.406564835
ENSG00000101945,0.127919238,0.053427506,309,2.394258072,5.732471713,0.017298029,286,0.13197214
ENSG00000168438,0.2042764,0.05272033,309,3.874717799,15.01343802,0.000132408,286,0.007224353
ENSG00000115306,-0.061240282,0.057561535,309,-1.063909821,1.131904107,0.288266987,286,0.588700261
ENSG00000163743,0.082673364,0.060220073,309,1.372853935,1.884727927,0.170873238,286,0.452348721
ENSG00000153767,-0.003779812,0.057025725,309,-0.066282579,0.00439338,0.947199162,286,0.98084912
ENSG00000099956,0.11828354,0.051771629,309,2.284717381,5.219933511,0.023061754,286,0.153941752
ENSG00000164171,-0.081350568,0.070426744,309,-1.155109022,1.334276853,0.249009941,286,0.547637567
ENSG00000258946,-0.063202293,0.053863439,309,-1.173380212,1.376821121,0.241619635,286,0.539916253
ENSG00000166126,0.001323405,0.055836301,309,0.023701524,0.000561762,0.981107218,286,0.993511224
ENSG00000033100,-0.127162513,0.054861839,309,-2.317868224,5.372513105,0.021162114,286,0.147340114
ENSG00000145390,-0.17057764,0.05735463,309,-2.974086646,8.845191376,0.003189106,286,0.047905966
ENSG00000163435,-0.096763237,0.065690773,309,-1.473011087,2.169761662,0.141847724,286,0.411646207
ENSG00000144671,-0.141182759,0.053271044,309,-2.650272032,7.023941843,0.008490489,286,0.084710288
ENSG00000124172,0.081330612,0.05121596,309,1.587993526,2.521723437,0.113392683,286,0.364224429
ENSG00000237989,-0.084978565,0.053343049,309,-1.5930579,2.537833474,0.112251759,286,0.362361634
ENSG00000165905,-0.018609542,0.064617556,309,-0.287995131,0.082941196,0.773559054,286,0.912289002
ENSG00000267414,-0.282749616,0.054105138,309,-5.225929091,27.31033486,3.35E-07,286,0.000168595
ENSG00000135625,0.036416427,0.053992433,309,0.674472781,0.454913533,0.500555603,286,0.760018607
ENSG00000105641,-0.043914771,0.052415859,309,-0.837814586,0.701933281,0.402834445,286,0.689550088
ENSG00000134198,-0.059916549,0.053840419,309,-1.112854439,1.238445003,0.266705433,286,0.566993268
ENSG00000099326,-0.030132722,0.05565182,309,-0.541450787,0.293168955,0.588618434,286,0.814623663
ENSG00000179388,0.055835751,0.071169248,309,0.784548835,0.615516874,0.43336748,286,0.711648249
ENSG00000162032,-0.156820332,0.054678484,309,-2.868044621,8.22567995,0.004437582,286,0.058344149
ENSG00000101871,-0.157018595,0.070151847,309,-2.238267429,5.009841085,0.025973143,286,0.164116824
ENSG00000233047,-0.012194498,0.05190307,309,-0.234947538,0.055200346,0.814417578,286,0.928705191
ENSG00000120088,0.044394093,0.05540761,309,0.801227355,0.641965274,0.423665177,286,0.704431745
ENSG00000135355,-0.056014234,0.052022645,309,-1.076727898,1.159342967,0.282509241,286,0.583431546
ENSG00000279758,-0.191660333,0.050489373,309,-3.796052963,14.4100181,0.000179507,286,0.008599162
ENSG00000185924,0.05619326,0.057370216,309,0.979484895,0.959390659,0.328168255,286,0.624381176
ENSG00000159189,-0.014217895,0.052968874,309,-0.26841981,0.072049194,0.7885697,286,0.9169748
ENSG00000272970,-0.062441198,0.052119068,309,-1.19804903,1.435321477,0.231889812,286,0.530209727
ENSG00000123159,-0.197585137,0.072541474,309,-2.72375411,7.418836453,0.006851546,286,0.074432218
ENSG00000174957,-0.060009236,0.052137002,309,-1.150991314,1.324781005,0.250697175,286,0.54986498
ENSG00000186732,0.019676086,0.052093429,309,0.377707638,0.14266306,0.705927946,286,0.877862923
ENSG00000139190,0.047374819,0.059275009,309,0.799237641,0.638780806,0.424815886,286,0.705290881
ENSG00000176490,0.104241588,0.05343355,309,1.950863993,3.805870318,0.052049617,286,0.239237566
ENSG00000197180,-0.132328474,0.052207387,309,-2.534669549,6.424549722,0.011788683,286,0.104675366
ENSG00000251322,0.001362226,0.054195062,309,0.025135606,0.000631799,0.979964329,286,0.992906225
ENSG00000170515,0.197017211,0.054453877,309,3.618056637,13.09033383,0.000350847,286,0.012615352
ENSG00000071626,0.285101898,0.060268033,309,4.73056582,22.37825298,3.52E-06,286,0.000734763
ENSG00000173198,0.030247234,0.069927587,309,0.432550796,0.187100191,0.665667119,286,0.857301158
ENSG00000163346,-0.20045606,0.053592422,309,-3.740380668,13.99044754,0.000221977,286,0.009620933
ENSG00000117713,0.062847393,0.060841534,309,1.032968581,1.067024088,0.302491287,286,0.599939559
ENSG00000232803,0.053933223,0.065483243,309,0.823618696,0.678347757,0.410842516,286,0.694916495
ENSG00000166592,-0.16919392,0.061263618,309,-2.761735694,7.627184042,0.006121668,286,0.069766804
