"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","significance"
"C18orf21",0.423806223499376,0.309824818041318,0.027,0.03,1,"C18orf21","Not Significant"
"PELO",0.425233852362701,0.380009991608893,0.075,0.072,1,"PELO","Not Significant"
"PAFAH1B2",0.42575181744158,0.637708416122264,0.083,0.087,1,"PAFAH1B2","Not Significant"
"ELMSAN1",0.426976138435426,0.926504188107912,0.082,0.08,1,"ELMSAN1","Not Significant"
"SATB1",0.426994098532014,0.283089079223645,0.073,0.07,1,"SATB1","Not Significant"
"QKI",0.428957897430268,0.338055922838313,0.039,0.041,1,"QKI","Not Significant"
"CREBL2",0.429336416449002,0.121064684825381,0.037,0.04,1,"CREBL2","Not Significant"
"ICAM2",0.429940498939587,0.306315702614426,0.07,0.074,1,"ICAM2","Not Significant"
"SLC9A8",0.430974769967048,0.152750693328728,0.011,0.012,1,"SLC9A8","Not Significant"
"PPA1",0.431188363093907,0.322060955413233,0.191,0.199,1,"PPA1","Not Significant"
"ZNRF1",0.431599278563146,0.463951848640469,0.01,0.009,1,"ZNRF1","Not Significant"
"PPP1R8",0.433187318134699,0.160276900527903,0.039,0.041,1,"PPP1R8","Not Significant"
"ATMIN",0.434158438437788,-0.186506272086945,0.01,0.011,1,"ATMIN","Not Significant"
"RNF7",0.434937552057368,0.372690544549386,0.199,0.196,1,"RNF7","Not Significant"
"ELL",0.43520714269717,0.211982357527933,0.056,0.059,1,"ELL","Not Significant"
"RSBN1",0.435233366244941,0.301893351812454,0.145,0.151,1,"RSBN1","Not Significant"
"RPGR",0.436757454527454,0.507748096209441,0.026,0.024,1,"RPGR","Not Significant"
"JMJD8",0.43694438284578,-0.12546449905471,0.01,0.012,1,"JMJD8","Not Significant"
"PI4KA",0.437104835650677,-0.227822759220598,0.018,0.02,1,"PI4KA","Not Significant"
"DCAKD",0.437631423283776,0.501365051962605,0.009,0.01,1,"DCAKD","Not Significant"
"RBM17",0.438761303169802,0.138721029086053,0.091,0.087,1,"RBM17","Not Significant"
"PHTF1",0.438772047712824,0.247785572445362,0.024,0.026,1,"PHTF1","Not Significant"
"TP53INP1",0.439489952937975,0.388879028727744,0.015,0.014,1,"TP53INP1","Not Significant"
"SLC25A22",0.439791455774612,0.603751270856753,0.015,0.014,1,"SLC25A22","Not Significant"
"NAB2",0.440981457215882,0.531158896574911,0.015,0.017,1,"NAB2","Not Significant"
"CAB39",0.441485010621494,0.162152078496589,0.037,0.035,1,"CAB39","Not Significant"
"EML3",0.441493083713205,-0.340466277571343,0.017,0.019,1,"EML3","Not Significant"
"AC103724.4",0.442038587407946,0.11871535857652,0.019,0.02,1,"AC103724.4","Not Significant"
"CPEB2",0.442058071764774,-0.408807137249524,0.009,0.01,1,"CPEB2","Not Significant"
"SS18L2",0.442373006319422,0.413399003748916,0.229,0.228,1,"SS18L2","Not Significant"
"ZBTB4",0.442539387261821,0.184117138106274,0.024,0.026,1,"ZBTB4","Not Significant"
"COPS2",0.446451589751965,0.352981018326681,0.088,0.092,1,"COPS2","Not Significant"
"CRACR2A",0.44723738317037,0.275345676015509,0.017,0.018,1,"CRACR2A","Not Significant"
"GRPEL2",0.448971007069917,0.543593026403882,0.013,0.011,1,"GRPEL2","Not Significant"
"RALGAPA1",0.449286265698041,0.133654909452361,0.093,0.097,1,"RALGAPA1","Not Significant"
"RINT1",0.449439247902646,0.122276216997788,0.023,0.025,1,"RINT1","Not Significant"
"GTPBP8",0.451673001391687,0.261258335882712,0.04,0.042,1,"GTPBP8","Not Significant"
"TIGAR",0.451956453016177,0.713537892425629,0.047,0.045,1,"TIGAR","Not Significant"
"IL27RA",0.452993329459099,0.2988155352971,0.104,0.108,1,"IL27RA","Not Significant"
"AKAP8",0.453551831079966,0.32468439388071,0.049,0.052,1,"AKAP8","Not Significant"
"BACH1",0.45569244477609,0.278300134204735,0.032,0.034,1,"BACH1","Not Significant"
"HSPA13",0.45581596489005,0.242240530666975,0.032,0.035,1,"HSPA13","Not Significant"
"RYBP",0.456362978540629,0.389930971060123,0.042,0.04,1,"RYBP","Not Significant"
"RIPK3",0.457082755697343,0.120627744030583,0.014,0.015,1,"RIPK3","Not Significant"
"DNAJC9",0.457089001905058,0.27132487885624,0.093,0.098,1,"DNAJC9","Not Significant"
"PPP3R1",0.457488881034918,0.61997843746266,0.018,0.016,1,"PPP3R1","Not Significant"
"CMC2",0.458695222056332,0.320446615938514,0.14,0.136,1,"CMC2","Not Significant"
"HPRT1",0.458712273660597,0.278359176855789,0.1,0.103,1,"HPRT1","Not Significant"
"FDXR",0.458869567496149,0.191772094205651,0.013,0.011,1,"FDXR","Not Significant"
"TFB2M",0.4596373556202,0.303465126566564,0.025,0.027,1,"TFB2M","Not Significant"
"CRY1",0.459700716901045,0.594430076200958,0.044,0.042,1,"CRY1","Not Significant"
"HMGCS1",0.460376127350959,0.6042942989195,0.062,0.065,1,"HMGCS1","Not Significant"
"DBR1",0.461564640504987,0.18443212855583,0.031,0.033,1,"DBR1","Not Significant"
"PPP2R1B",0.462397198456945,0.220535960316612,0.022,0.02,1,"PPP2R1B","Not Significant"
"CHD2",0.463481860716697,0.477508992350249,0.13,0.136,1,"CHD2","Not Significant"
"PHKG1",0.464651322458715,1.22721426350561,0.024,0.022,1,"PHKG1","Not Significant"
"AGFG1",0.465574210820342,0.434697742780523,0.018,0.016,1,"AGFG1","Not Significant"
"TNFAIP1",0.466359401998781,-0.401989501946987,0.01,0.011,1,"TNFAIP1","Not Significant"
"ZNF569",0.469066637974984,0.323577466308595,0.014,0.012,1,"ZNF569","Not Significant"
"TP53INP2",0.47088959645729,0.147873512765462,0.014,0.012,1,"TP53INP2","Not Significant"
"CNOT3",0.470992853166429,0.210202869753383,0.029,0.031,1,"CNOT3","Not Significant"
"LEO1",0.471460528256578,0.182746544677699,0.038,0.04,1,"LEO1","Not Significant"
"POLR2A",0.471470896815088,0.266756262610407,0.076,0.073,1,"POLR2A","Not Significant"
"TESK1",0.471792611554645,0.139522011537959,0.012,0.013,1,"TESK1","Not Significant"
"DUS3L",0.47294273936065,0.379638392170468,0.021,0.023,1,"DUS3L","Not Significant"
"MCEMP1",0.473075405684987,0.575819856866487,0.011,0.013,1,"MCEMP1","Not Significant"
"SH3GL1",0.47308886614759,0.317920307508481,0.017,0.015,1,"SH3GL1","Not Significant"
"TXNRD2",0.473977163405713,0.188219133985156,0.019,0.021,1,"TXNRD2","Not Significant"
"CCDC58",0.474437362948349,1.21269860353003,0.011,0.01,1,"CCDC58","Not Significant"
"SLC16A1",0.474993903834664,0.314941047753116,0.034,0.037,1,"SLC16A1","Not Significant"
"SGCB",0.475021383978662,0.855791054266528,0.01,0.009,1,"SGCB","Not Significant"
"ADAM17",0.475732842911238,0.941847645081702,0.058,0.062,1,"ADAM17","Not Significant"
"ODF2L",0.475832417424429,0.292519315079295,0.167,0.172,1,"ODF2L","Not Significant"
"TCF7L2",0.476668463606123,0.847771492852269,0.009,0.01,1,"TCF7L2","Not Significant"
"ATF5",0.477378362612735,0.532717469731433,0.023,0.022,1,"ATF5","Not Significant"
"GCH1",0.477758554397841,0.283655231948544,0.03,0.028,1,"GCH1","Not Significant"
"EIF2B4",0.477970344778088,0.2235962512567,0.044,0.046,1,"EIF2B4","Not Significant"
"CYTH1",0.479026498047855,0.192943383474599,0.137,0.142,1,"CYTH1","Not Significant"
"BICD2",0.479147322323538,0.285934874515073,0.012,0.013,1,"BICD2","Not Significant"
"SIK3",0.479243511877185,0.201609800854758,0.033,0.035,1,"SIK3","Not Significant"
"ICOSLG",0.47931834783567,0.387946365893537,0.01,0.011,1,"ICOSLG","Not Significant"
"CLIC2",0.480418849965249,1.35562922566122,0.011,0.009,1,"CLIC2","Not Significant"
"HNRNPL",0.481035014041527,0.469140049425822,0.059,0.062,1,"HNRNPL","Not Significant"
"AF117829.1",0.481998703304754,0.53142226306146,0.01,0.012,1,"AF117829.1","Not Significant"
"SQOR",0.483260386502093,0.418682890837855,0.095,0.092,1,"SQOR","Not Significant"
"CSNK1E",0.483465767447733,0.137899715144419,0.021,0.022,1,"CSNK1E","Not Significant"
"SKI",0.483858296890779,0.465224577362406,0.047,0.045,1,"SKI","Not Significant"
"NUFIP1",0.4854758084713,0.492910526420657,0.026,0.024,1,"NUFIP1","Not Significant"
"TNIP2",0.490612146403748,0.453326382246164,0.012,0.011,1,"TNIP2","Not Significant"
"GLCCI1",0.491037896033008,-0.101445827401882,0.033,0.035,1,"GLCCI1","Not Significant"
"TRAF7",0.491892704145748,0.138108785174059,0.021,0.022,1,"TRAF7","Not Significant"
"RMC1",0.491952250562611,0.101668001687583,0.028,0.029,1,"RMC1","Not Significant"
"MORF4L2",0.492996200833781,0.748254133723669,0.23,0.237,1,"MORF4L2","Not Significant"
"SNX9",0.493337343054043,0.494887735325756,0.033,0.031,1,"SNX9","Not Significant"
"PCNT",0.494974294042661,0.200101006757679,0.014,0.015,1,"PCNT","Not Significant"
"SLC35C1",0.495542408981691,-0.100968753584332,0.014,0.016,1,"SLC35C1","Not Significant"
"CDV3",0.496014575601821,0.21693275002966,0.057,0.059,1,"CDV3","Not Significant"
"B9D2",0.496669209510046,0.610584433551806,0.026,0.025,1,"B9D2","Not Significant"
"INO80",0.497585788157667,0.39588383917209,0.01,0.009,1,"INO80","Not Significant"
"KIAA0040",0.497953489930992,0.155406310534963,0.036,0.038,1,"KIAA0040","Not Significant"
"AKAP1",0.498412251736677,0.482674854287223,0.01,0.009,1,"AKAP1","Not Significant"
"TSPAN17",0.49889686527347,-0.221931939208392,0.015,0.016,1,"TSPAN17","Not Significant"
"SLC1A4",0.499570280969357,0.429809831366301,0.011,0.01,1,"SLC1A4","Not Significant"
"MFN1",0.499810265592869,0.624454346422472,0.015,0.016,1,"MFN1","Not Significant"
"CAMSAP1",0.499885089278,0.335838935544087,0.009,0.01,1,"CAMSAP1","Not Significant"
"OTUD4",0.500239608562957,0.29517023567374,0.023,0.022,1,"OTUD4","Not Significant"
"MFSD6",0.500618385663864,0.287354403034726,0.01,0.009,1,"MFSD6","Not Significant"
"KRT18",0.502236614158442,0.570927883424882,0.015,0.016,1,"KRT18","Not Significant"
"NCAPD3",0.502590414761158,0.57843189018428,0.017,0.015,1,"NCAPD3","Not Significant"
"HEXIM1",0.504811775039056,0.378685483822611,0.223,0.222,1,"HEXIM1","Not Significant"
"FBP1",0.505093469823589,0.733939499415805,0.019,0.018,1,"FBP1","Not Significant"
"KIAA0513",0.505154241335667,0.540658144954743,0.015,0.017,1,"KIAA0513","Not Significant"
"SCAF8",0.506199823173943,0.453211918355087,0.015,0.014,1,"SCAF8","Not Significant"
"MVD",0.507724474071863,0.133644757714269,0.043,0.045,1,"MVD","Not Significant"
"CXorf40A",0.507769738217306,0.49834254902858,0.034,0.032,1,"CXorf40A","Not Significant"
"PTPN1",0.508134129648515,0.539443807383194,0.114,0.112,1,"PTPN1","Not Significant"
"CD59",0.508186700595723,0.482823642008487,0.069,0.072,1,"CD59","Not Significant"
"DYNLT1",0.508293948409361,0.322586038784371,0.159,0.155,1,"DYNLT1","Not Significant"
"CENPN",0.508307526387077,0.472487919597092,0.016,0.015,1,"CENPN","Not Significant"
"CNOT11",0.510300751043916,-0.232785841555507,0.017,0.018,1,"CNOT11","Not Significant"
"AC004585.1",0.510857706115947,-0.3322869687513,0.011,0.013,1,"AC004585.1","Not Significant"
"NRP2",0.510943927951052,0.587849696860646,0.015,0.014,1,"NRP2","Not Significant"
"FAM24B",0.512275858339735,0.175073410328491,0.013,0.014,1,"FAM24B","Not Significant"
"TLNRD1",0.512606989009435,0.124159490440995,0.009,0.01,1,"TLNRD1","Not Significant"
"CDC42EP4",0.5139139752062,0.570906032897867,0.014,0.013,1,"CDC42EP4","Not Significant"
"EXOC3-AS1",0.514616870940822,0.251912026251603,0.009,0.01,1,"EXOC3-AS1","Not Significant"
"SERAC1",0.515480810145379,0.50062894562745,0.009,0.01,1,"SERAC1","Not Significant"
"ECPAS",0.515880919775641,0.200093495945496,0.011,0.013,1,"ECPAS","Not Significant"
"DDX28",0.517235808022216,0.385005024653329,0.02,0.021,1,"DDX28","Not Significant"
"TM7SF2",0.517530755642574,-0.355687633730221,0.009,0.01,1,"TM7SF2","Not Significant"
"KAT2B",0.519420732749226,0.589431097192536,0.02,0.019,1,"KAT2B","Not Significant"
"MTHFS",0.519702847560542,0.24334263132118,0.047,0.049,1,"MTHFS","Not Significant"
"ZMIZ2",0.520006518153592,-0.249639328353956,0.011,0.012,1,"ZMIZ2","Not Significant"
"CACNA2D4",0.522645028561624,0.27477734087447,0.02,0.019,1,"CACNA2D4","Not Significant"
"ATG5",0.522782017650173,0.158632529283861,0.086,0.088,1,"ATG5","Not Significant"
"SLAMF8",0.524374036434863,0.138336063004934,0.009,0.011,1,"SLAMF8","Not Significant"
"SLC38A5",0.524749461820241,0.108584510496776,0.018,0.019,1,"SLC38A5","Not Significant"
"GPR107",0.524759207348469,0.688320596440128,0.01,0.009,1,"GPR107","Not Significant"
"GGCX",0.526039055038567,0.267057926666444,0.035,0.037,1,"GGCX","Not Significant"
"ZFAND3",0.526390879380382,-0.28385935336891,0.015,0.016,1,"ZFAND3","Not Significant"
"NEK7",0.527001061724234,0.211878884412337,0.021,0.02,1,"NEK7","Not Significant"
"MTA2",0.527299050237428,0.808403275751362,0.012,0.013,1,"MTA2","Not Significant"
"MRPS22",0.528579699057833,0.219694127109673,0.048,0.05,1,"MRPS22","Not Significant"
"C3orf58",0.529146984314527,0.837401565456366,0.022,0.02,1,"C3orf58","Not Significant"
"ZNF487",0.530734390484111,0.485881048231402,0.01,0.009,1,"ZNF487","Not Significant"
"ZDHHC18",0.531143299092386,0.348852961926565,0.017,0.016,1,"ZDHHC18","Not Significant"
"PIK3CB",0.531834273161812,0.204748313121567,0.012,0.014,1,"PIK3CB","Not Significant"
"CEBPG",0.532507369297353,0.501195786877472,0.047,0.049,1,"CEBPG","Not Significant"
"PCNA",0.533188330194925,0.407499354710166,0.102,0.099,1,"PCNA","Not Significant"
"OSBPL7",0.533459934831433,0.10053880079714,0.015,0.016,1,"OSBPL7","Not Significant"
"GNG2",0.533684177018016,0.296476723761428,0.157,0.154,1,"GNG2","Not Significant"
"IFIT2",0.535528163026429,0.863924881895618,0.018,0.02,1,"IFIT2","Not Significant"
"RBM12",0.535593736252518,0.13398489187453,0.038,0.04,1,"RBM12","Not Significant"
"SEPT11",0.537719403450234,0.156345516794437,0.042,0.044,1,"SEPT11","Not Significant"
"SRA1",0.537786344319142,0.460875347965325,0.093,0.097,1,"SRA1","Not Significant"
"SIK2",0.537979674325601,0.220525209492929,0.01,0.012,1,"SIK2","Not Significant"
"ITPR3",0.538282690892845,-0.105169404768406,0.011,0.012,1,"ITPR3","Not Significant"
"DDX20",0.538683595238133,0.245613679553708,0.027,0.028,1,"DDX20","Not Significant"
"MFSD12",0.538724971444216,0.65825492093749,0.012,0.011,1,"MFSD12","Not Significant"
"AL357060.1",0.539393521256251,0.416238621972183,0.06,0.057,1,"AL357060.1","Not Significant"
"TRIM72",0.540950700446864,0.460861322434312,0.016,0.015,1,"TRIM72","Not Significant"
"SLC35F2",0.541120933466312,0.749310326248168,0.012,0.011,1,"SLC35F2","Not Significant"
"ZC3HAV1",0.54191435541088,0.312997570499468,0.223,0.231,1,"ZC3HAV1","Not Significant"
"CCRL2",0.542371212517688,0.998010815143928,0.03,0.029,1,"CCRL2","Not Significant"
"PPP2CA",0.543073923291491,0.325908717791207,0.242,0.252,1,"PPP2CA","Not Significant"
"HPSE",0.544295087424429,0.235295094198243,0.015,0.016,1,"HPSE","Not Significant"
"DDX3X",0.546995233794267,0.302184455128818,0.26,0.271,1,"DDX3X","Not Significant"
"FAM118B",0.548336391343415,0.408933458186554,0.01,0.012,1,"FAM118B","Not Significant"
"JAK3",0.548750777756633,0.626979414754805,0.039,0.037,1,"JAK3","Not Significant"
"PCGF5",0.549150394571313,0.309396250041852,0.091,0.088,1,"PCGF5","Not Significant"
"CEP120",0.550011108326026,0.359474091395391,0.018,0.016,1,"CEP120","Not Significant"
"ITGAX",0.550263817067601,0.965952090087566,0.027,0.026,1,"ITGAX","Not Significant"
"RGS16",0.55029997728717,0.485119261454469,0.094,0.098,1,"RGS16","Not Significant"
"LACTB2-AS1",0.550984343757324,0.667647568923735,0.011,0.01,1,"LACTB2-AS1","Not Significant"
"PITPNA",0.554169144856019,0.322316158374344,0.01,0.011,1,"PITPNA","Not Significant"
"CENPF",0.554397988850876,0.640771200586418,0.01,0.009,1,"CENPF","Not Significant"
"ZNF408",0.554464708775634,0.62956156689992,0.014,0.016,1,"ZNF408","Not Significant"
"GOLPH3",0.556600919660042,0.260997452962798,0.032,0.03,1,"GOLPH3","Not Significant"
"SH2B3",0.556681823126686,0.333803922132836,0.026,0.025,1,"SH2B3","Not Significant"
"PLEKHA3",0.557155844761576,0.549264772196505,0.02,0.019,1,"PLEKHA3","Not Significant"
"CTR9",0.557412741720097,0.519976955161212,0.066,0.069,1,"CTR9","Not Significant"
"ZNF136",0.55753041378769,0.324173150295418,0.029,0.027,1,"ZNF136","Not Significant"
"ANKRD22",0.557886612596928,1.15940402913611,0.01,0.009,1,"ANKRD22","Not Significant"
"ARHGDIB",0.56027275554421,0.108691815475772,0.712,0.832,1,"ARHGDIB","Not Significant"
"POFUT2",0.560910292623566,0.404835841836894,0.019,0.017,1,"POFUT2","Not Significant"
"GABPB1",0.562931631725669,0.373412612997086,0.061,0.059,1,"GABPB1","Not Significant"
"GADD45A",0.563580011476281,0.303480116254211,0.088,0.085,1,"GADD45A","Not Significant"
"VASH1",0.565976999632623,0.266145052134732,0.013,0.014,1,"VASH1","Not Significant"
"TMEM248",0.566184603142093,-0.152427362716723,0.022,0.024,1,"TMEM248","Not Significant"
"ARID5B",0.566492984563804,0.336346433575236,0.175,0.174,1,"ARID5B","Not Significant"
"PRKAG2-AS1",0.566541767003327,0.692528928052316,0.022,0.023,1,"PRKAG2-AS1","Not Significant"
"ADCY3",0.567303390389487,0.188980478125593,0.009,0.01,1,"ADCY3","Not Significant"
"SLC41A1",0.567875243600366,0.291435391973765,0.016,0.017,1,"SLC41A1","Not Significant"
"ENC1",0.569822274426839,0.421523546381083,0.016,0.015,1,"ENC1","Not Significant"
"SUPT5H",0.571403236909167,0.201041671039227,0.081,0.083,1,"SUPT5H","Not Significant"
"TRMT12",0.571856137018723,0.323572002824744,0.014,0.013,1,"TRMT12","Not Significant"
"GPAT3",0.573384993513634,1.17442926317238,0.019,0.018,1,"GPAT3","Not Significant"
"MRPL27",0.575090976210616,0.357133008850403,0.057,0.06,1,"MRPL27","Not Significant"
"POLR1E",0.577480421571772,0.21197261178581,0.041,0.039,1,"POLR1E","Not Significant"
"MS4A7",0.577879946670092,0.366344696887065,0.073,0.076,1,"MS4A7","Not Significant"
"PLEKHM2",0.578364325981531,0.449790990912302,0.012,0.011,1,"PLEKHM2","Not Significant"
"BATF",0.579277048631938,0.605172784721745,0.107,0.106,1,"BATF","Not Significant"
"PGRMC2",0.586863454326042,0.1987434270702,0.035,0.033,1,"PGRMC2","Not Significant"
"BTF3L4",0.588615818796752,0.283719721636894,0.107,0.111,1,"BTF3L4","Not Significant"
"SNAI3",0.589333635684607,0.222574759881172,0.035,0.033,1,"SNAI3","Not Significant"
"DENND5A",0.589921506957451,0.174978825856772,0.012,0.011,1,"DENND5A","Not Significant"
"ZPR1",0.590480765886829,0.497404902153472,0.081,0.085,1,"ZPR1","Not Significant"
"ARHGAP35",0.591151741596422,0.219188737497301,0.019,0.018,1,"ARHGAP35","Not Significant"
"ATP2B1-AS1",0.591168771062708,0.507659431477057,0.086,0.089,1,"ATP2B1-AS1","Not Significant"
"FILIP1L",0.591637819577359,1.40487729456101,0.013,0.012,1,"FILIP1L","Not Significant"
"WSB2",0.591754765897503,0.660890023130616,0.011,0.012,1,"WSB2","Not Significant"
"HIF1A",0.591780951486893,0.486462034160051,0.108,0.113,1,"HIF1A","Not Significant"
"BCL2L13",0.592768884575304,0.165467152309171,0.04,0.042,1,"BCL2L13","Not Significant"
"LINC02273",0.592817660210849,-0.109301931396653,0.021,0.022,1,"LINC02273","Not Significant"
"PLCL2",0.593508152385152,-0.124964424588439,0.015,0.016,1,"PLCL2","Not Significant"
"P3H1",0.593558487953721,-0.101844276456269,0.02,0.021,1,"P3H1","Not Significant"
"C18orf25",0.593783453742044,0.290600041711504,0.023,0.025,1,"C18orf25","Not Significant"
"LINC02361",0.593979198035206,0.19875795758086,0.01,0.009,1,"LINC02361","Not Significant"
"NDUFA6",0.594001753465005,0.444381338475956,0.221,0.22,1,"NDUFA6","Not Significant"
"DCAF16",0.594400302768516,0.565213482738655,0.035,0.033,1,"DCAF16","Not Significant"
"MYO10",0.594831190194773,0.30633098423138,0.012,0.011,1,"MYO10","Not Significant"
"AP005482.1",0.595663738344955,0.138154288375282,0.014,0.015,1,"AP005482.1","Not Significant"
"RIC3",0.595703221563618,0.327530094947819,0.036,0.034,1,"RIC3","Not Significant"
"MPC2",0.596117000577053,0.516166841398146,0.18,0.18,1,"MPC2","Not Significant"
"KIAA1143",0.600983751247774,0.309314375612836,0.06,0.058,1,"KIAA1143","Not Significant"
"AC244090.1",0.601381494352916,0.507352509579028,0.02,0.022,1,"AC244090.1","Not Significant"
"MTERF4",0.60345190365691,0.140698386577246,0.075,0.077,1,"MTERF4","Not Significant"
"CNST",0.603875508343076,0.652844082920187,0.026,0.025,1,"CNST","Not Significant"
"PPP2R2D",0.604845787726979,0.447085873945516,0.01,0.01,1,"PPP2R2D","Not Significant"
